Group.1	x
Melanotaenia_goldiei	3.0700216592415
Melanotaenia_splendida	4.32552750038784
Meles_meles	5.38458733360685
Meriones_libycus	9.85878742640368
Meriones_meridianus	2.35352584296704
Meriones_tamariscinus	1.82023459212991
Merlangius_merlangus	7.77469103953151
Mesoplodon_densirostris	4.36998743983442
Mesoplodon_europaeus	17.7672273543633
Metallura_tyrianthina	3.85730429872677
Microcebus_griseorufus	7.54010928025997
Microcebus_lehilahytsara	2.20405379224232
Microcebus_mittermeieri	8.60412117934704
Microcebus_murinus	4.56919157155397
Microcebus_myoxinus	9.10218012294241
Microcebus_rufus	4.2254795579082
Microcebus_simmonsi	1.868911922986
Microcerculus_marginatus	2.80109051827885
Micromesistius_poutassou	3.27239554318257
Micromys_minutus	5.21646007753048
Micronycteris_megalotis	3.58401243615983
Microphysogobio_alticorpus	2.99215194317003
Microphysogobio_brevirostris	3.17616038455567
Micropteropus_pusillus	3.64669170587814
Micropterus_coosae	7.73911857021312
Micropterus_dolomieu	10.4610960056802
Micropterus_floridanus	9.13890671463333
Micropterus_henshalli	6.46998773241695
Micropterus_punctulatus	11.9992699367446
Micropterus_salmoides	16.4946918504419
Microtus_agrestis	3.86959768542169
Microtus_arvalis	2.52794267551244
Microtus_limnophilus	8.96715512485733
Microtus_longicaudus	2.22662699640403
Microtus_lusitanicus	2.21418532379306
Microtus_miurus	2.08403954743723
Microtus_obscurus	2.7412302649649
Microtus_subterraneus	2.31033076096911
Miniopterus_schreibersii	5.85339920277179
Mionectes_oleagineus	7.66018527994397
Misgurnus_anguillicaudatus	3.3052891121919
Misgurnus_nikolskyi	2.42466693465736
Mogera_imaizumii	1.00713251522378
Mogera_robusta	18.836301734733
Mogera_wogura	4.30760035506094
Mogurnda_adspersa	5.55070906986487
Monodelphis_americana	1.96095191596154
Monodelphis_arlindoi	5.65105233620479
Monodelphis_domestica	3.76906302744144
Monodelphis_glirina	3.34260901864364
Monodelphis_touan	4.34021341901201
Monopterus_albus	2.56060516391036
Montivipera_xanthina	5.43485754546708
Morelia_spilota	3.94691358779999
Motacilla_alba	7.45310172208779
Motacilla_flava	2.01620107228352
Moxostoma_austrinum	2.06665351561429
Moxostoma_congestum	1.86115638636323
Moxostoma_erythrurum	11.1787913658145
Mugil_cephalus	1.79098834017189
Mulloidichthys_dentatus	0.845252407805022
Mulloidichthys_flavolineatus	0.563539027409339
Mulloidichthys_martinicus	15.2819369438644
Mulloidichthys_vanicolensis	20.4996543018538
Mungotictis_decemlineata	6.17841039578138
Muntiacus_sp	3.09464351859515
Mus_caroli	1.95315373763375
Mus_minutoides	3.09613730099959
Mus_musculus	6.34936407068032
Mus_musculus_castaneus	6.91929341245139
Mus_musculus_domesticus	5.96569853139678
Mus_musculus_molossinus	5.3403865311532
Mus_musculus_musculus	6.94867745186463
Muscicapa_striata	4.23827333601486
Mustela_erminea	7.11912560396566
Mustela_frenata	7.40725916078166
Mustela_nivalis	4.51035211844333
Mustela_sibirica	6.01545890717101
Myiarchus_swainsoni	6.43846038094742
Myioborus_miniatus	3.15858965334266
Myodes_glareolus	5.40909414939153
Myodes_rufocanus	0.264569529025917
Myodes_rutilus	4.17747738689731
Myonycteris_torquata	0.372996712779832
Myotis_albescens	4.78130770908653
Myotis_aurascens	4.04340917241335
Myotis_brandtii	11.3918566277376
Myotis_davidii	5.67247413207894
Myotis_ikonnikovi	2.20680334970794
Myotis_lucifugus	3.39319273189696
Myotis_macrodactylus	3.25261533416098
Myotis_myotis	3.03906485285001
Myotis_mystacinus	5.41988748470302
Myotis_nattereri	7.49589956738636
Myotis_sp	3.19778263996284
Myotis_velifer	4.42363303042905
Myripristis_berndti	0
Mystacina_tuberculata	5.14239008368999
Myxocyprinus_asiaticus	1.49905878292172
Naja_atra	6.81891232793313
Nannoperca_australis	6.1256765518005
Nannoperca_obscura	11.172962499874
Nannospalax_ehrenbergi	5.12685613453108
Nannospalax_judaei	6.86034635410806
Nannospalax_leucodon	12.6071048059762
Nannospalax_nehringi	4.52351080321549
Nanonycteris_veldkampii	3.28237107246253
Nanorana_parkeri	2.38136458649624
Nanorana_quadranus	1.9120960713713
Nanorana_sichuanensis	3.31865620253598
Nanorana_taihangnica	1.87923710372425
Napaeozapus_insignis	7.12180123436646
Natrix_maura	2.4260646458915
Natrix_natrix	2.75195067025741
Natrix_tessellata	7.19962766356775
Neodon_irene	3.53512525430257
Neogobius_fluviatilis	3.30387066724093
Neogobius_pallasi	6.24658152411413
Neolissochilus_hexagonolepis	7.94770491679816
Neomys_fodiens	1.47078582234789
Neopagetopsis_ionah	10.3234722808719
Neophocaena_phocaenoides	5.65168203727448
Neosalanx_taihuensis	14.447114377892
Neotoma_albigula	6.24839294851999
Neotrygon_kuhlii	5.85772859697843
Nerodia_sipedon	17.6505251478261
Nesillas_typica	1.81750084553896
Nipponocypris_temminckii	7.9444568315357
Niviventer_andersoni	8.87223324020524
Niviventer_bukit	11.8337878890444
Niviventer_confucianus	1.93662767856972
Niviventer_excelsior	4.73417619457045
Niviventer_fulvescens	3.34139970731468
Niviventer_sp	1.48748992308925
Nocomis_biguttatus	0
Noctilio_albiventris	0.912389113096821
Noctilio_leporinus	4.97684535393736
Nomascus_gabriellae	8.88167316047076
Nomascus_leucogenys	10.6020114024686
Nomascus_siki	6.92822806703255
Notopterus_notopterus	11.9190231929826
Noturus_albater	0.963436547438207
Noturus_exilis	6.27126053394106
Noturus_hildebrandi	6.90165667083575
Noturus_miurus	5.11602587580593
Noturus_phaeus	3.1589060136434
Nyctalus_noctula	3.16552316582328
Nyctereutes_procyonoides	8.58832837810794
Nycticebus_bengalensis	9.88033148674218
Nycticebus_pygmaeus	7.43051383581482
Ochotona_collaris	8.43561874849534
Ochotona_curzoniae	6.92752989154448
Ochotona_hyperborea	2.33283252407091
Ochotona_princeps	2.99207987863389
Ochotona_rufescens	4.35254365627205
Ochotona_sp	1.8286109662489
Ochotona_thibetana	3.63137761819633
Odocoileus_virginianus	2.86025024872282
Odorrana_graminea	6.65442204544021
Odorrana_morafkai	3.30660988186775
Odorrana_schmackeri	7.18371354100316
Oncorhynchus_keta	18.4620152038799
Oncorhynchus_kisutch	14.4993567150132
Oncorhynchus_masou_ishikawae	6.65237787299451
Oncorhynchus_mykiss	17.7735955770232
Oncorhynchus_nerka	3.58013600300686
Onychodactylus_fischeri	4.90493581061526
Onychodactylus_koreanus	7.88422907345633
Oplurus_cuvieri	2.71652693723783
Opsariichthys_bidens	0.576576282924626
Opsariichthys_hainanensis	3.19426655609022
Opsariichthys_uncirostris	0.748521291909721
Orcinus_orca	8.65154818648915
Oreochromis_niloticus	3.88710508734072
Orestias_agassizii	3.4968434199544
Ornithorhynchus_anatinus	7.9052674401882
Orthotomus_sericeus	2.00310599395119
Oryzias_latipes	4.27002177950408
Oryzomys_texensis	0.902753754221047
Osmerus_mordax	1.47097655710852
Osteocephalus_buckleyi	2.0211543546198
Osteocephalus_taurinus	4.44059780092767
Osteochilus_salsburyi	6.33928021226652
Osteoglossum_bicirrhosum	5.12028338650418
Otonycteris_hemprichii	8.07872940491923
Otus_elegans	4.75733605307605
Ovis_ammon	5.85381500885412
Ovis_aries	6.06075230660176
Ovis_canadensis	15.9604871825895
Ovis_orientalis	2.6665239300025
Ovis_vignei	10.5784332203215
Oxyeleotris_lineolata	11.3347533727418
Oxyeleotris_selheimi	13.2010694921565
Pachycephala_graeffii	4.5823731059215
Pachycephala_macrorhyncha	6.38376371061759
Pachycephala_philippinensis	6.78640608525848
Pachytriton_archospotus	7.5806805824803
Pachytriton_brevipes	8.03201610761602
Pachytriton_feii	10.6209874013089
Pachytriton_granulosus	7.40610338058065
Pachytriton_labiatus	6.45566734203901
Pachytriton_xanthospilos	12.8113085736148
Pagellus_acarne	13.199585442676
Pagetopsis_macropterus	17.8883296617489
Pagothenia_borchgrevinki	5.5837516553368
Paguma_larvata	4.23639723349593
Pampus_argenteus	4.77457875197836
Pan_paniscus	7.12215619502569
Pan_troglodytes	6.38895358729804
Pandion_haliaetus	5.95275284526764
Pangasius_pangasius	14.8408363074644
Panthera_leo	10.1015959520142
Panthera_pardus	7.49025719979745
Panthera_tigris	9.06414085502246
Pantodon_buchholzi	15.1604721337072
Papio_anubis	10.78393451429
Papio_cynocephalus	11.8467402247125
Papio_hamadryas	5.50869110413421
Papio_ursinus	7.50118197903939
Parabramis_pekinensis	6.0971285629088
Paradoxornis_webbianus	2.73088540447483
Paradoxurus_hermaphroditus	4.71024285025321
Paralichthys_olivaceus	4.11840611443978
Paramisgurnus_dabryanus	9.68644279274603
Pararasbora_moltrechti	22.6317374994782
Parus_major	5.55787141321408
Parus_monticolus	5.47907936403215
Parvoscincus_jimmymcguirei	3.06340605029441
Passer_domesticus	18.5097271724896
Passer_hispaniolensis	4.63861907249556
Passer_italiae	36.9144980648502
Pecari_tajacu	3.40616349249194
Pelodiscus_sinensis	5.10521441308316
Pelophylax_nigromaculatus	2.04017967147964
Perca_flavescens	13.2681712482442
Perccottus_glenii	0.849105465899045
Percina_burtoni	0.753095654280217
Percina_evides	4.56304371828928
Percina_phoxocephala	5.22522243717924
Percina_rex	3.1663382432958
Percina_uranidea	3.00090358266994
Percina_vigil	1.35724086047843
Periparus_elegans	6.08995600133056
Perisoreus_canadensis	2.76886515378972
Peromyscus_furvus	5.42034506997841
Peromyscus_guatemalensis	2.76807004059214
Peromyscus_keeni	6.0285220671722
Peromyscus_maniculatus	4.73993238081562
Peromyscus_melanophrys	3.96123482893756
Peromyscus_mexicanus	2.56885060071308
Peromyscus_pectoralis	1.9216527515674
Peromyscus_perfulvus	7.23238697152959
Peromyscus_polionotus	4.24760002922594
Peromyscus_sp	11.4725009601058
Peromyscus_truei	3.39383937694559
Petaurista_leucogenys	3.24249356950798
Petroica_boodang	6.5140052455074
Phaethornis_striigularis	11.6568133674133
Phasianus_colchicus	8.42476595164855
Pheugopedius_coraya	4.97101498997027
Philypnodon_grandiceps	1.96750565231332
Phoca_groenlandica	4.92363852727114
Phoca_largha	12.4530610014318
Phoca_vitulina	19.6646294043991
Phodopus_campbelli	4.30607711157825
Phodopus_roborovskii	11.5731958388207
Phodopus_sungorus	8.05800787422394
Phoenicolacerta_laevis	6.17537062624405
Phoxinus_phoxinus	7.30242277141027
Phrynocephalus_helioscopus	9.33610849104377
Phrynocephalus_mystaceus	4.96015414829324
Phrynocephalus_przewalskii	5.45306592579838
Phrynocephalus_versicolor	7.94947676943543
Phylloscopus_cebuensis	0.182048485490599
Phylloscopus_trivirgatus	7.49225517852739
Phyllotis_xanthopygus	1.91061225206454
Physeter_catodon	11.3484824210819
Piaya_cayana	1.32084858845107
Pica_pica	7.8486266090904
Picoides_pubescens	19.9254274057914
Pimelodella_chagresi	3.5969071138725
Pimephales_notatus	3.66275141079154
Pinicola_enucleator	1.5238378180807
Pionus_menstruus	8.05320361046281
Pipistrellus_abramus	4.5544133805285
Pipistrellus_hesperidus	4.74010034692668
Pituophis_deppei	11.625630022796
Pituophis_lineaticollis	15.6705591659241
Plagiodontia_aedium	5.24675894657316
Plagioscion_squamosissimus	5.37612164370391
Platypharodon_extremus	0.298693196351471
Plecotus_auritus	7.18128904626822
Plecotus_macrobullaris	6.44899780529943
Plectrophenax_nivalis	7.97890774943098
Plestiodon_brevirostris	7.17331973277869
Plestiodon_stimpsonii	7.37306218290967
Plethodon_cinereus	16.2486614701201
Plethodon_elongatus	9.42255173645848
Plethodon_metcalfi	12.0821182936674
Plethodon_stormi	6.39498921954252
Pleurodeles_waltl	9.35369101340236
Podarcis_muralis	6.09978400290679
Poecile_montanus	4.53111047341376
Poecile_palustris	3.19917024459505
Poecile_varius	11.7093965205644
Poecilia_butleri	2.73896678873449
Poecilia_gillii	5.27284460063324
Poecilia_mexicana	7.16365492558442
Poecilia_reticulata	6.02669737323977
Poecilia_sphenops	6.75843792040305
Poeciliopsis_monacha	14.3621843099703
Poeciliopsis_turrubarensis	0.21600594430035
Polychrus_marmoratus	11.2097607608114
Polypterus_endlicherii	4.77169112632186
Pomatorhinus_horsfieldii	2.6213364745215
Pomatorhinus_musicus	12.0095926132774
Pomatorhinus_ruficollis	5.23024114805599
Pongo_abelii	14.9178141099873
Poropuntius_bolovenensis	6.12364114066002
Poropuntius_normani	4.52080151763797
Potorous_tridactylus	3.88895868167444
Presbytis_melalophos	9.25621140457105
Prionace_glauca	5.96608753008472
Prionailurus_bengalensis	3.67233628445098
Prionailurus_viverrinus	12.2815550991663
Prochilodus_lineatus	9.77455160304962
Prochilodus_nigricans	5.08356386476508
Procyon_lotor	4.79888768436333
Procypris_rabaudi	13.5087733791445
Proechimys_cuvieri	4.35148990700734
Propithecus_diadema	3.57352290505315
Propithecus_verreauxi	3.00332838958712
Proterorhinus_marmoratus	4.84883879958145
Proterorhinus_semilunaris	13.6717018849801
Protobothrops_flavoviridis	6.28431039460925
Protobothrops_jerdonii	4.83531931357768
Prunella_modularis	4.09884306007577
Pseudogobio_esocinus	1.78689850039938
Pseudogobio_vaillanti	4.0769673044309
Pseudois_nayaur	9.06880263226642
Pseudopungtungia_nigra	2.87640095535209
Pseudopungtungia_tenuicorpus	0.271268482963112
Pseudorasbora_parva	2.76114986063172
Pseudoxiphophorus_bimaculatus	9.68237866019391
Pseudoxiphophorus_jonesii	5.21581090235451
Pteromys_volans	2.69781313198411
Pteronotropis_hypselopterus	8.92814418789995
Pteronotropis_signipinnis	4.68754202474571
Pteronotus_davyi	7.96088215867365
Pteronotus_gymnonotus	7.50855019796268
Pteronotus_parnellii	5.02822386733074
Pteronotus_personatus	4.56599584224431
Pteronotus_quadridens	4.29932488743417
Pteronotus_rubiginosus	11.5337530466809
Pteronotus_sp	12.6688698026315
Pteropus_seychellensis	8.08521638032443
Ptychocheilus_umpquae	7.89836236745547
Pungitius_kaibarae	2.97265077557511
Pungitius_laevis	5.37278449106684
Pungitius_pungitius	2.57751339109458
Pungitius_sinensis	3.8205785421057
Pungitius_tymensis	2.93863916111308
Puntius_semifasciolatus	10.485695067028
Pycnonotus_goiavier	2.42917264429119
Pycnonotus_jocosus	4.5298832061203
Pycnonotus_sinensis	4.49037457142385
Pycnonotus_urostictus	2.06453650447963
Pygoscelis_adeliae	7.42887764860653
Pyrocephalus_rubinus	3.00870427180376
Quiscalus_mexicanus	2.1840440004969
Rachycentron_canadum	9.25684681377373
Rana_catesbeiana	8.70087051326574
Rana_yavapaiensis	9.47566293952033
Rangifer_tarandus	2.11585364594917
Rastrelliger_faughni	0.711710982949169
Rastrelliger_kanagurta	10.2544275647414
Rattus_exulans	3.15309073354581
Rattus_rattus	17.0815074918744
Rattus_tanezumi	3.39241445844633
Regulus_regulus	8.56206183662484
Reithrodontomys_fulvescens	4.32859807839012
Reithrodontomys_mexicanus	2.92268125310844
Reithrodontomys_sumichrasti	1.58304432226642
Relictus_solitarius	3.40005623457977
Rhabdophis_tigrinus	8.0901902862867
Rhacodactylus_auriculatus	17.8926659803581
Rhinichthys_osculus	1.08268508494923
Rhinogobius_brunneus	4.53491764207998
Rhinogobius_giurinus	4.31738364499203
Rhinogobius_nagoyae	2.02030678872459
Rhinogobius_rubromaculatus	4.4602542958821
Rhinolophus_affinis	11.339817881888
Rhinolophus_arcuatus	4.20620357934742
Rhinolophus_clivosus	1.2906955776209
Rhinolophus_cornutus	8.39449224390517
Rhinolophus_macrotis	3.19670302580903
Rhinolophus_pearsonii	3.07258165524247
Rhinolophus_pusillus	6.81105152006518
Rhinolophus_rouxii	9.40788202744636
Rhipidura_cyaniceps	9.91642195950928
Rhipidura_superciliaris	2.44781283899648
Rhodeus_amarus	3.18896619856488
Rhodeus_atremius	6.10394512086898
Rhodeus_notatus	2.37314005928728
Rhodeus_ocellatus	2.46004395122291
Rhopocichla_atriceps	1.13013077230714
Richardsonius_balteatus	1.58090419652442
Richardsonius_egregius	0.606820707648121
Riparia_riparia	2.50455802211596
Rodentia_sp	3.12781786128683
Rousettus_aegyptiacus	4.0626743222352
Rousettus_leschenaultii	1.89035889608274
Rousettus_madagascariensis	3.06645218997996
Rutilus_frisii	5.22955730530306
Ruvettus_pretiosus	0
Sabanejewia_balcanica	1.47625834712922
Sacalia_quadriocellata	5.57827489952339
Saimiri_boliviensis	8.26650576704271
Saimiri_sciureus	5.91364112628066
Salamandra_salamandra	6.22630198749126
Salamandrella_keyserlingii	6.53732761406116
Salangichthys_microdon	1.49358625024883
Salanx_ariakensis	2.64742637765113
Salmo_salar	4.62876232925058
Salmo_trutta	6.96265093600307
Saltator_maximus	8.23181180281999
Salvelinus_malma	3.9973400490214
Sander_vitreus	11.1582826943661
Sapajus_apella	10.1898891712938
Sarcocheilichthys_nigripinnis	3.04613049089909
Sarcocheilichthys_sinensis	3.7994933703272
Satanoperca_jurupari	3.79119173755941
Saxicola_torquata	3.13601470476743
Scarus_ghobban	2.59083349452854
Scarus_rubroviolaceus	4.64037290433137
Sceloporus_aeneus	3.61693551632337
Sceloporus_bicanthalis	3.6508536413158
Sceloporus_cowlesi	4.36102903717185
Sceloporus_graciosus	4.90805897705931
Sceloporus_occidentalis	4.04578677313233
Sceloporus_scalaris	4.44921056853336
Sceloporus_slevini	4.86568547403105
Sceloporus_tristichus	4.61802126029642
Sceloporus_undulatus	5.38716514070944
Schismatogobius_ampluvinculus	4.81907938220343
Schizopygopsis_pylzovi	2.7025299627875
Schizopygopsis_stoliczkai	2.14901902317813
Schizopygopsis_thermalis	0.944648569664229
Schizopygopsis_younghusbandi	1.17449770602332
Schizothorax_oconnori	0.862882893652674
Schizothorax_plagiostomus	4.23555677867355
Schizothorax_prenanti	6.38285883806562
Schizothorax_richardsonii	12.7244350936914
Schizothorax_waltoni	2.25039644849189
Scincella_lateralis	4.1026629302537
Sciurus_lis	2.472661663973
Sciurus_vulgaris	2.11199536419504
Scleropages_formosus	9.26965529273985
Scomber_australasicus	1.95491339636831
Scomber_colias	0.848051925802109
Scomber_japonicus	1.8169191027915
Scomber_scombrus	0
Scomberomorus_semifasciatus	10.4897256931232
Scombrops_boops	0
Scombrops_gilberti	0
Scophthalmus_rhombus	8.0757740157599
Sebastiscus_marmoratus	1.86675132083177
Seiurus_aurocapilla	3.89351280928908
Semnopithecus_entellus	8.698049594461
Seriola_dumerili	4.76588575329798
Serranochromis_macrocephalus	7.98658291199744
Setophaga_petechia	8.55165827430493
Shinisaurus_crocodilurus	11.3731391265725
Sicydium_buscki	2.93313032333633
Sicydium_punctatum	1.22116648904412
Siganus_argenteus	9.03252855847222
Siganus_canaliculatus	4.1788900049145
Siganus_fuscescens	3.35366113496509
Siganus_puellus	8.45333796612403
Siganus_unimaculatus	4.52251325170964
Siganus_virgatus	2.22573001458136
Siganus_vulpinus	7.62792700483085
Silurus_asotus	6.22963159311918
Siniperca_chuatsi	8.10883528470892
Siniperca_scherzeri	4.24799497218982
Siphateles_bicolor	5.38392985687081
Sistrurus_catenatus	8.48668954661136
Sitta_carolinensis	7.50424618874258
Snyderichthys_copei	3.84527388582945
Solea_senegalensis	18.230340296898
Solea_solea	7.45553756810437
Sorex_araneus	1.40831739126429
Sorex_asper	1.82758601878421
Sorex_caecutiens	4.12522522185825
Sorex_cinereus	1.83426141627393
Sorex_cylindricauda	4.44552223207481
Sorex_minutissimus	0.621743328050535
Sorex_monticolus	2.29036688333907
Sorex_palustris	3.6524192384711
Sorex_tundrensis	0.759556528728431
Sorex_ugyunak	3.21867538866674
Sorex_unguiculatus	0.824347619609548
Sphenodon_punctatus	4.44518554911868
Spinibarbus_caldwelli	13.3048594489069
Squalidus_argentatus	4.52005617207847
Squalidus_chankaensis	1.79381598215554
Squalius_pyrenaicus	2.97008067920241
Steatomys_sp	11.6766369173127
Stenella_attenuata	3.2637956708998
Stenella_coeruleoalba	1.14703496724721
Stenella_longirostris	3.41918560968848
Stigmochelys_pardalis	7.3137431137891
Sturnella_magna	2.53684155419282
Sturnira_lilium	3.61472844730448
Sturnira_parvidens	1.3378384465961
Sturnira_tildae	6.29042321518762
Sturnus_vulgaris	5.45277813694672
Suncus_murinus	9.18909465553864
Sus_barbatus	11.3502418280244
Sus_scrofa	11.9331906878475
Sus_scrofa_domesticus	10.8720643669396
Sylvia_atricapilla	3.94454046466161
Sylviparus_modestus	0.988193113150765
Symphalangus_syndactylus	6.73386593563196
Symphysodon_aequifasciata	6.75303804566242
Tachycineta_bicolor	5.84370791384395
Takydromus_amurensis	7.42859974012481
Takydromus_septentrionalis	6.60699963800147
Talpa_europaea	3.86138239270476
Talpa_romana	10.3228044514172
Tamias_dorsalis	2.12524327304232
Tamias_minimus	3.5291655703391
Tamias_quadrivittatus	6.70510240377461
Tamias_senex	6.10087544424406
Tamias_sibiricus	2.42669078481432
Tamiops_maritimus	3.21642646490316
Tanakia_himantegus	12.1023557807458
Tanakia_koreensis	6.50511690737503
Tanakia_lanceolata	4.15312704609858
Tanakia_latimarginata	3.92177931495577
Tanakia_limbata	2.66711789954603
Tanichthys_albonubes	7.43250159256058
Tarentola_mauritanica	7.25192503585165
Tarsius_dentatus	8.87631338824258
Tarsius_lariang	15.337265202042
Telescopus_fallax	3.28724013266858
Telestes_muticellus	5.09489008799023
Telestes_pleurobipunctatus	6.68026978029477
Telestes_souffia	2.88327928327121
Tenualosa_ilisha	1.85551050100118
Terapon_jarbua	3.77853246244729
Terpsiphone_paradisi	4.21780708779088
Terpsiphone_viridis	2.38394925095936
Terrapene_carolina	5.05609308845116
Terrapene_mexicana	17.1064559818118
Testudo_graeca	5.4728739395628
Testudo_horsfieldii	6.10624447233796
Tetrapturus_georgii	3.46833910177266
Thamnophis_rufipunctatus	6.92753748034395
Thamnophis_validus	5.34352639345997
Thermophis_baileyi	4.83559214190527
Thoropa_miliaris	8.43478243111305
Thrichomys_laurenteus	14.8159578705293
Thryothorus_nigricapillus	5.4908358996267
Thunnus_alalunga	0
Thunnus_albacares	0
Thunnus_maccoyii	17.7979166499038
Thunnus_obesus	0.967485383011696
Thunnus_orientalis	9.02330323949257
Thunnus_thynnus	0.950062211770428
Thylacinus_cynocephalus	4.15816546951231
Thylamys_elegans	1.84003118916585
Thylamys_pallidior	3.67688537496625
Thylamys_pusillus	1.21866938465359
Thylamys_sponsorius	8.54721256338674
Thylamys_venustus	4.17313659154487
Thymallus_arcticus	2.15615372677886
Thymallus_grubii	1.18733119294376
Tinca_tinca	4.52118613435289
Todiramphus_chloris	6.67993611246307
Tor_putitora	26.0134563258737
Trachemys_scripta	6.33095772260935
Trachidermus_fasciatus	3.21523953090919
Trachurus_declivis	1.19373651344337
Trachurus_novaezelandiae	5.28021471285128
Trachurus_trachurus	5.47106062276494
Trachypithecus_phayrei	3.64949894341783
Trematomus_bernacchii	9.47938514404637
Trematomus_nicolai	14.0161045232504
Tribolodon_hakonensis	1.89762449801772
Trichiurus_japonicus	0.508390058037129
Trichiurus_lepturus_nanhaiensis	2.29437786718732
Trichomycterus_areolatus	3.73959374592094
Trimeresurus_albolabris	8.28614466180908
Trimeresurus_gumprechti	0.301804465051418
Triplophysa_bleekeri	1.86610925829894
Triplophysa_stenura	3.72551704024275
Trisopterus_minutus	3.78733469744358
Triturus_dobrogicus	8.76917119269468
Triturus_karelinii	7.43239946004837
Troglodytes_aedon	4.24237149025556
Trogon_collaris	7.31243966158722
Trogon_rufus	3.65422116896713
Trogon_violaceus	10.2544150977789
Trogon_viridis	6.30270576203394
Tropheus_moorii	3.3065569144236
Tupaia_belangeri	7.91139233583546
Turdus_ignobilis	6.54106836884713
Turdus_merula	7.18915690317634
Turdus_philomelos	6.84587934969643
Turdus_poliocephalus	5.10116651524209
Turdus_rufopalliatus	1.50088620589214
Tursiops_aduncus	2.60259333444313
Tursiops_truncatus	6.25612898308883
Tylototriton_wenxianensis	6.86460852415675
Tympanocryptis_cephalus	9.8548881563847
Tympanocryptis_tetraporophora	8.23603978635038
Typhlichthys_subterraneus	6.90361083308515
Urocyon_cinereoargenteus	5.75814719623913
Urosaurus_nigricaudus	7.24443218595157
Urotrichus_talpoides	2.59173694277354
Ursus_americanus	11.2544105959603
Ursus_arctos	5.88455356626113
Ursus_maritimus	10.2649036886635
Ursus_spelaeus	9.27784901358817
Ursus_thibetanus	4.20081073221525
Uta_stansburiana	2.69947598841582
Varanus_cumingi	5.69747327567154
Varanus_gouldii	6.08767332967485
Varanus_niloticus	7.93803632177471
Varanus_nuchalis	10.0887014278676
Varanus_salvator	8.07170410001615
Varecia_variegata	11.8455958234569
Vipera_berus	2.62682995939415
Vipera_lotievi	2.46565421481717
Vipera_renardi	5.050771976115
Vipera_ursinii	6.78930346112066
Vireo_altiloquus	2.10145888132406
Vireo_atricapilla	5.11037327589998
Vireo_bellii	3.59957787904992
Vireo_cassinii	0
Vireo_flavoviridis	8.72477281934228
Vireo_gilvus	4.62242543726819
Vireo_olivaceus	5.09930911921358
Vulpes_lagopus	3.95403656410964
Vulpes_vulpes	5.42684935089163
Xanthomixis_zosterops	1.54800186211561
Xantusia_arizonae	3.8677118469533
Xantusia_riversiana	7.07889828628323
Xantusia_vigilis	4.77133692803325
Xantusia_wigginsi	4.09896069888176
Xenophallus_umbratilis	6.6374911256064
Xerotyphlops_vermicularis	9.17284594149816
Xiphias_gladius	2.76086928626699
Zacco_platypus	2.87241612501457
Zamenis_longissimus	14.3931523548996
Zanclus_cornutus	6.27807331604364
Zapteryx_exasperata	18.8036112444389
Zapus_hudsonius	2.78532283701334
Zapus_princeps	5.44516689118872
Zapus_trinotatus	6.14966113694476
Zebrias_zebrinus	0.534115130351621
Ziphius_cavirostris	6.68022341382225
Zonosaurus_madagascariensis	3.69226561254603
Zootoca_vivipara	7.60297894344982
Zosterops_capensis	0.934707148147541
Zosterops_flavifrons	2.16539323591513
Zosterops_japonicus	3.86256575615459
Zosterops_lateralis	2.91839624924409
Zosterops_luteus	6.42971664987833
Zosterops_montanus	3.83072621404033
Zosterops_palpebrosus	3.81865808476666
Zosterops_senegalensis	7.87104663031
